Type: excitation
Name: Lumencor-CFP (LED)
wavelength, intensity:
425.55901873,0.14732373
425.67170306,0.15039997
425.78439306,0.15409890
425.89708874,0.15765747
426.00979010,0.16222511
426.12249712,0.16557594
426.23520982,0.17014559
426.34792818,0.17372951
426.46065220,0.17905345
426.57338188,0.18240798
426.68611722,0.18751644
426.79885822,0.18981345
426.91160487,0.19730755
427.02435717,0.20023393
427.13711512,0.20594695
427.24987872,0.20938853
427.36264796,0.21465569
427.47542284,0.21913409
427.58820336,0.22447901
427.70098951,0.22860474
427.81378130,0.23427656
427.92657871,0.23888202
428.03938176,0.24506427
428.15219043,0.24920814
428.26500473,0.25600767
428.37782464,0.26117813
428.49065017,0.26718393
428.60348132,0.27131857
428.71631809,0.28080157
428.82916046,0.28509411
428.94200844,0.29257904
429.05486203,0.29857280
429.16772122,0.30532584
429.28058601,0.31162094
429.39345640,0.31924370
429.50633238,0.32521349
429.61921396,0.33322709
429.73210113,0.33886463
429.84499389,0.34756449
429.95789223,0.35421033
430.07079616,0.36159602
430.18370567,0.36951536
430.29662075,0.37763201
430.40954141,0.38311151
430.52246765,0.39459138
430.63539945,0.40061492
430.74833682,0.41715386
430.86127976,0.42793425
430.97422826,0.43531336
431.08718233,0.44552533
431.20014195,0.45355384
431.31310712,0.46355986
431.42607785,0.47222218
431.53905413,0.48313711
431.65203596,0.49156385
431.76502333,0.50324858
431.87801625,0.51196700
431.99101471,0.52362999
432.10401870,0.53171004
432.21702824,0.54623306
432.33004330,0.55460902
432.44306390,0.56695296
432.55609002,0.57655043
432.66912167,0.58969433
432.78215884,0.59939226
432.89520153,0.61255948
433.00824974,0.62272178
433.12130347,0.63504693
433.23436271,0.64542562
433.34742746,0.65718105
433.46049772,0.66699112
433.57357348,0.67750364
433.68665475,0.68632017
433.79974152,0.69649240
433.91283379,0.70171662
434.02593155,0.71358772
434.13903480,0.72093579
434.25214355,0.72946506
434.36525778,0.73655346
434.47837750,0.74475922
434.59150270,0.75244027
434.70463339,0.76121028
434.81776955,0.76977018
434.93091118,0.77800013
435.04405829,0.78587190
435.15721087,0.79639139
435.27036892,0.80606453
435.38353244,0.81549459
435.49670141,0.82337237
435.60987585,0.83450017
435.72305575,0.84108124
435.83624110,0.85561025
435.94943190,0.86288408
436.06262816,0.87333981
436.17582986,0.87958297
436.28903701,0.88968361
436.40224960,0.89755922
436.51546764,0.90745899
436.62869111,0.91365792
436.74192001,0.92164389
436.85515435,0.92816075
436.96839412,0.93581996
437.08163932,0.94055323
437.19488994,0.94880813
437.30814599,0.95379875
437.42140746,0.96180588
437.53467434,0.96369668
437.64794664,0.97303319
437.76122435,0.97765743
437.87450748,0.98260258
437.98779601,0.98523904
438.10108995,0.99045100
438.21438929,0.99233029
438.32769403,0.99469306
438.44100417,0.99612366
438.55431971,0.99685605
438.66764063,0.99736805
438.78096695,0.99842228
438.89429866,0.99791071
439.00763575,0.99882477
439.12097823,0.99837588
439.23432608,0.99860331
439.34767931,0.99809648
439.46103792,0.99863856
439.57440191,0.99794718
439.68777126,0.99823285
439.80114598,0.99635097
439.91452607,0.99692589
440.02791152,0.99570655
440.14130232,0.99565183
440.25469849,0.99361251
440.36810002,0.99250795
440.48150689,0.99068767
440.59491912,0.98893431
440.70833669,0.98603999
440.82175961,0.98358779
440.93518788,0.97805859
441.04862148,0.97634521
441.16206042,0.96809112
441.27550470,0.96824996
441.38895431,0.96037108
441.50240925,0.95694281
441.61586952,0.95077575
441.72933511,0.94541572
441.84280603,0.93841916
441.95628227,0.93274150
442.06976382,0.92393930
442.18325069,0.91928333
442.29674288,0.90967399
442.41024037,0.90156601
442.52374317,0.89364036
442.63725128,0.88488623
442.75076469,0.87554696
442.86428340,0.86897090
442.97780741,0.85556268
443.09133672,0.85124628
443.20487132,0.83959820
443.31841120,0.83133366
443.43195638,0.82079216
443.54550684,0.81308705
443.65906259,0.80240950
443.77262361,0.79496875
443.88618991,0.78411279
443.99976149,0.77730974
444.11333834,0.76656013
444.22692046,0.75840085
444.34050785,0.74782872
444.45410051,0.73984359
444.56769843,0.73080656
444.68130160,0.72358326
444.79491004,0.71063629
444.90852373,0.70584784
445.02214268,0.69258504
445.13576687,0.68418772
445.24939631,0.67364592
445.36303100,0.66538546
445.47667093,0.65621274
445.59031611,0.64862013
445.70396652,0.63894820
445.81762216,0.63209233
445.93128304,0.62340689
446.04494915,0.61703505
446.15862048,0.60967696
446.27229704,0.60385293
446.38597883,0.59585230
446.49966583,0.59078653
446.61335805,0.58155530
446.72705549,0.57803763
446.84075814,0.56906979
446.95446600,0.56313178
447.06817907,0.55487904
447.18189735,0.54863706
447.29562083,0.54107035
447.40934950,0.53430956
447.52308338,0.52661037
447.63682245,0.52053604
447.75056671,0.51258676
447.86431617,0.50699372
447.97807081,0.49981316
448.09183064,0.49470554
