Type: Filter
Name: DV-EM-Cy5.csv
wavelength,transmision
590.083003,0.008779
590.198320,0.008528
590.313636,0.007450
590.428953,0.005320
590.544269,0.005252
590.659585,0.005581
590.774902,0.004526
590.890218,0.003991
591.005535,0.003275
591.120851,0.003001
591.236168,0.002330
591.351484,0.000072
591.466800,0.000193
591.582117,0.000894
591.697433,0.001103
591.812750,0.002276
591.928066,0.000366
592.043383,0.002841
592.158699,0.003441
592.274015,0.001978
592.389332,0.002119
592.504648,0.003325
592.619965,0.003177
592.735281,0.003517
592.850597,0.002695
592.965914,0.003671
593.081230,0.003378
593.196547,0.004326
593.311863,0.003619
593.427180,0.003661
593.542496,0.004720
593.657812,0.003977
593.773129,0.004250
593.888445,0.004567
594.003762,0.005245
594.119078,0.005661
594.234395,0.006247
594.349711,0.006990
594.465027,0.006714
594.580344,0.006522
594.695660,0.006364
594.810977,0.006854
594.926293,0.005818
595.041610,0.005967
595.156926,0.005604
595.272242,0.006208
595.387559,0.005851
595.502875,0.006065
595.618192,0.006598
595.733508,0.007468
595.848825,0.006778
595.964141,0.005978
596.079457,0.006386
596.194774,0.006397
596.310090,0.006822
596.425407,0.006660
596.540723,0.005799
596.656039,0.006381
596.771356,0.006671
596.886672,0.005738
597.001989,0.004969
597.117305,0.005716
597.232622,0.005492
597.347938,0.005531
597.463254,0.005541
597.578571,0.006416
597.693887,0.006310
597.809204,0.005617
597.924520,0.005494
598.039837,0.002181
598.155153,0.002291
598.270469,0.002868
598.385786,0.002313
598.501102,0.002500
598.616419,0.002580
598.731735,0.004146
598.847052,0.003251
598.962368,0.005093
599.077684,0.004366
599.193001,0.005514
599.308317,0.005953
599.423634,0.006123
599.538950,0.006328
599.654267,0.006778
599.769583,0.008784
599.884899,0.009274
600.000216,0.009946
600.115532,0.009017
600.230849,0.008019
600.346165,0.009566
600.461481,0.009707
600.576798,0.010019
600.692114,0.011166
600.807431,0.012999
600.922747,0.002093
601.038064,0.000365
601.153380,0.004516
601.268696,0.007399
601.384013,0.010135
601.499329,0.012675
601.614646,0.015174
601.729962,0.018333
601.845279,0.021476
601.960595,0.023384
602.075911,0.024949
602.191228,0.026879
602.306544,0.028886
602.421861,0.030486
602.537177,0.031311
602.652494,0.032004
602.767810,0.033064
602.883126,0.034689
602.998443,0.034274
603.113759,0.035775
603.229076,0.035773
603.344392,0.036108
603.459709,0.035645
603.575025,0.034097
603.690341,0.033766
603.805658,0.032943
603.920974,0.036086
604.036291,0.037499
604.151607,0.035454
604.266923,0.035597
604.382240,0.035899
604.497556,0.036371
604.612873,0.035525
604.728189,0.035826
604.843506,0.035608
604.958822,0.036482
605.074138,0.035684
605.189455,0.035287
605.304771,0.035128
605.420088,0.034435
605.535404,0.033400
605.650721,0.030935
605.766037,0.029243
605.881353,0.027049
605.996670,0.025977
606.111986,0.023163
606.227303,0.020628
606.342619,0.018272
606.457936,0.014109
606.573252,0.007702
606.688568,0.003539
606.803885,0.020318
606.919201,0.021275
607.034518,0.019217
607.149834,0.020520
607.265151,0.021458
607.380467,0.020523
607.495783,0.019580
607.611100,0.018253
607.726416,0.017706
607.841733,0.014474
607.957049,0.014554
608.072366,0.015597
608.187682,0.015224
608.302998,0.015264
