## Type: excitation
## Name: Lumencor-mCherry (LED)
wavelength,intensity
425.67170306,0.00213211
425.78439306,0.00312010
425.89708874,0.00071418
426.00979010,0.00411323
426.12249712,0.00216580
426.23520982,0.00278027
426.34792818,0.00230983
426.46065220,0.00273839
426.57338188,0.00209636
426.68611722,0.00275756
426.79885822,0.00221375
426.91160487,0.00279427
427.02435717,0.00198101
427.13711512,0.00282448
427.24987872,0.00206966
427.36264796,0.00269415
427.47542284,0.00219667
427.58820336,0.00274707
427.70098951,0.00215476
427.81378130,0.00273561
427.92657871,0.00206969
428.03938176,0.00291172
428.15219043,0.00207923
428.26500473,0.00271196
428.37782464,0.00211785
428.49065017,0.00283266
428.60348132,0.00088217
428.71631809,0.00407158
428.82916046,0.00222661
428.94200844,0.00282726
429.05486203,0.00208183
429.16772122,0.00281180
429.28058601,0.00208554
429.39345640,0.00282513
429.50633238,0.00226756
429.61921396,0.00284181
429.73210113,0.00210451
429.84499389,0.00275519
429.95789223,0.00209581
430.07079616,0.00296057
430.18370567,0.00206916
430.29662075,0.00266819
430.40954141,0.00227501
430.52246765,0.00283662
430.63539945,0.00211082
430.74833682,0.00224531
430.86127976,0.00286069
430.97422826,0.00229235
431.08718233,0.00294513
431.20014195,0.00093829
431.31310712,0.00424208
431.42607785,0.00208837
431.53905413,0.00301813
431.65203596,0.00230145
431.76502333,0.00270449
431.87801625,0.00235668
431.99101471,0.00273161
432.10401870,0.00219221
432.21702824,0.00281905
432.33004330,0.00211969
432.44306390,0.00267008
432.55609002,0.00219546
432.66912167,0.00291125
432.78215884,0.00207363
432.89520153,0.00273932
433.00824974,0.00231504
433.12130347,0.00275336
433.23436271,0.00236857
433.34742746,0.00282353
433.46049772,0.00211034
433.57357348,0.00299450
433.68665475,0.00228437
433.79974152,0.00305601
433.91283379,0.00089945
434.02593155,0.00421849
434.13903480,0.00232484
434.25214355,0.00288036
434.36525778,0.00207434
434.47837750,0.00286677
434.59150270,0.00209704
434.70463339,0.00287475
434.81776955,0.00215432
434.93091118,0.00267617
435.04405829,0.00213213
435.15721087,0.00295263
435.27036892,0.00224580
435.38353244,0.00274423
435.49670141,0.00226099
435.60987585,0.00283449
435.72305575,0.00217401
435.83624110,0.00291569
435.94943190,0.00235735
436.06262816,0.00294840
436.17582986,0.00226589
436.28903701,0.00280973
436.40224960,0.00222237
436.51546764,0.00311702
436.62869111,0.00092684
436.74192001,0.00417452
436.85515435,0.00235643
436.96839412,0.00296502
437.08163932,0.00220695
437.19488994,0.00294114
437.30814599,0.00224320
437.42140746,0.00291635
437.53467434,0.00232016
437.64794664,0.00282775
437.76122435,0.00224460
437.87450748,0.00283848
437.98779601,0.00230332
438.10108995,0.00286000
438.21438929,0.00223363
438.32769403,0.00275781
438.44100417,0.00236113
438.55431971,0.00295147
438.66764063,0.00227500
438.78096695,0.00289276
438.89429866,0.00223223
439.00763575,0.00289555
439.12097823,0.00228415
439.23432608,0.00304642
439.34767931,0.00092214
439.46103792,0.00422503
439.57440191,0.00234965
439.68777126,0.00290375
439.80114598,0.00225469
439.91452607,0.00281506
440.02791152,0.00233091
440.14130232,0.00280105
440.25469849,0.00233418
440.36810002,0.00287965
440.48150689,0.00224554
440.59491912,0.00281349
440.70833669,0.00231433
440.82175961,0.00294095
440.93518788,0.00225047
441.04862148,0.00283406
441.16206042,0.00209239
441.27550470,0.00277815
441.38895431,0.00217770
441.50240925,0.00284734
441.61586952,0.00210265
441.72933511,0.00263314
441.84280603,0.00216137
441.95628227,0.00321598
442.06976382,0.00081574
442.18325069,0.00444304
442.29674288,0.00230049
442.41024037,0.00300971
442.52374317,0.00233209
442.63725128,0.00296689
442.75076469,0.00241818
442.86428340,0.00276552
442.97780741,0.00225259
443.09133672,0.00292246
443.20487132,0.00231712
443.31841120,0.00309016
443.43195638,0.00228581
443.54550684,0.00261232
443.65906259,0.00228182
443.77262361,0.00273697
443.88618991,0.00214004
443.99976149,0.00285364
444.11333834,0.00218804
444.22692046,0.00267496
444.34050785,0.00233399
444.45410051,0.00284106
444.56769843,0.00238028
444.68130160,0.00327399
444.79491004,0.00112590
444.90852373,0.00438971
445.02214268,0.00232158
445.13576687,0.00307121
445.24939631,0.00241137
445.36303100,0.00310444
445.47667093,0.00229211
445.59031611,0.00289835
445.70396652,0.00234847
445.81762216,0.00310303
445.93128304,0.00205959
446.04494915,0.00279825
446.15862048,0.00223782
446.27229704,0.00287005
446.38597883,0.00219316
446.49966583,0.00288434
446.61335805,0.00220605
446.72705549,0.00277344
446.84075814,0.00211360
446.95446600,0.00287103
447.06817907,0.00230567
447.18189735,0.00286653
447.29562083,0.00248459
447.40934950,0.00318488
447.52308338,0.00095865
447.63682245,0.00432000
447.75056671,0.00244436
447.86431617,0.00291733
447.97807081,0.00273254
